TAG,shipname,definition,hull,version_name,pride_of_the_fleet,location,task_force_name,naval_base,fleet_name
ALF,USS Torsk,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Croaker,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Peto,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Flier,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Hake,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Harder,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Mingo,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Pargo,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ulua,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Unicorn,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Whitefish,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Whiting,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Wolffish,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Colorado Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Charleston Harbor Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Charleston Harbor Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
