TAG,shipname,definition,hull,version_name,pride_of_the_fleet,location,task_force_name,naval_base,fleet_name
ALF,USS Torsk,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Croaker,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Peto,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Flier,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Hake,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Harder,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Mingo,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Pargo,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ulua,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Unicorn,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Whitefish,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Whiting,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Wolffish,submarine,ship_hull_submarine_3,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,ship_hull_submarine_2,Gato Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Colorado Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Charleston Harbor Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Charleston Harbor Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
ALF,USS Ray,submarine,add_equipment_production,Tench Class,,9671,Task Group 68.1,9671,Task Force 68
EAF,RI Giovanni delle Bande Nere,light_cruiser,light_cruiser_1,Luigi Cadorna Class,,12766,Flottiglia del Mar Rosso,12766,Flottiglia del Mar Rosso
EAF,RCT Nazaro Sauro,destroyer,destroyer_1,Nazario Sauro Class,,12766,Flottiglia del Mar Rosso,12766,Flottiglia del Mar Rosso
EAF,RCT Cesare Battisti,destroyer,destroyer_1,Nazario Sauro Class,,12766,Flottiglia del Mar Rosso,12766,Flottiglia del Mar Rosso
EAF,RSmg Galileo Ferraris,submarine,submarine_1,Adua Class,,12766,Flottiglia del Mar Rosso,12766,Flottiglia del Mar Rosso
EAF,RSmg Galileo Galilei,submarine,submarine_1,Adua Class,,12766,Flottiglia del Mar Rosso,12766,Flottiglia del Mar Rosso
EAF,RSmg Archimede,submarine,submarine_1,Adua Class,,12766,Flottiglia del Mar Rosso,12766,Flottiglia del Mar Rosso
EAF,RSmg Perla,submarine,submarine_1,Adua Class,,12941,Flottiglia del Somalia,12941,Flottiglia del'Oceano Indiano
EAF,RSmg Macallé,submarine,submarine_1,Adua Class,,12941,Flottiglia del Somalia,12941,Flottiglia del'Oceano Indiano
EAF,RSmg Guglielmotti,submarine,submarine_1,Adua Class,,12941,Flottiglia del Somalia,12941,Flottiglia del'Oceano Indiano
EAF,RI Luigi Cadorna,light_cruiser,light_cruiser_1,Luigi Cadorna Class,,5210,Prima Flotta di Riserva dell'Africa Orientale,12941,Flottiglia del'Oceano Indiano
EAF,RCT Fuciliere,destroyer,destroyer_1,Nazario Sauro Class,,5210,Prima Flotta di Riserva dell'Africa Orientale,12941,Flottiglia del'Oceano Indiano
EAF,RCT Carabiniere,destroyer,destroyer_1,Nazario Sauro Class,,5210,Prima Flotta di Riserva dell'Africa Orientale,12941,Flottiglia del'Oceano Indiano
FSA,CAS Leyte,carrier,ship_hull_carrier_3,Essex Class,,788,Task Group 17.1,788,Task Force 17
FSA,CAS Kearsarge,carrier,ship_hull_carrier_3,Essex Class,,788,Task Group 17.1,788,Task Force 17
FSA,CAS Cabot,carrier,ship_hull_carrier_conversion_ca_2,Independence Class,,788,Task Group 17.1,788,Task Force 17
FSA,CAS Washington,battleship,ship_hull_heavy_2,North Carolina Class,,788,Task Group  17.2,788,Task Force 17
FSA,CAS Alabama,battleship,ship_hull_heavy_2,South Dakota Class,,788,Task Group  17.2,788,Task Force 17
FSA,CAS Dayton,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group  17.3,788,Task Force 17
FSA,CAS Vicksburg,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group  17.3,788,Task Force 17
FSA,CAS Wichita,heavy_cruiser,ship_hull_cruiser_1,Wichita Class,,788,Task Group  17.3,788,Task Force 17
FSA,CAS Tulsa,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,788,Task Group  17.3,788,Task Force 17
FSA,CAS Oakland,light_cruiser,ship_hull_cruiser_3,Oakland Class,,788,Task Group  17.4,788,Task Force 17
FSA,CAS San Diego,light_cruiser,ship_hull_cruiser_3,Oakland Class,,788,Task Group  17.4,788,Task Force 17
FSA,CAS Miller,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group  17.5,788,Task Force 17
FSA,CAS Stephen Potter,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group  17.5,788,Task Force 17
FSA,CAS Boyd,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group  17.5,788,Task Force 17
FSA,CAS Cowell,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group  17.5,788,Task Force 17
FSA,CAS David W. Tayler,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group  17.5,788,Task Force 17
FSA,CAS Haggard,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group  17.5,788,Task Force 17
FSA,CAS Spence,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group  17.5,788,Task Force 17
FSA,CAS Oriskany,carrier,ship_hull_carrier_3,Essex Class,,1572,Task Group 37.1,1572,Task Force 37
FSA,CAS Independence,carrier,ship_hull_carrier_conversion_ca_2,Independence Class,,1572,Task Group 37.1,1572,Task Force 37
FSA,USS Illinois,battleship,ship_hull_heavy_3,Iowa Class,yes,1572,Task Group 37.2,1572,Task Force 37
FSA,USS Kentucky,battleship,ship_hull_heavy_3,Iowa Class,yes,1572,Task Group 37.2,1572,Task Force 37
FSA,CAS Albany,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,1572,Task Group 37.3,1572,Task Force 37
FSA,CAS Bridgeport,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,1572,Task Group 37.3,1572,Task Force 37
FSA,CAS Galveston,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,1572,Task Group 37.3,1572,Task Force 37
FSA,CAS Wilkes Barre,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,1572,Task Group 37.3,1572,Task Force 37
FSA,CAS Richmond,light_cruiser,ship_hull_cruiser_3,Worcester Class,,1572,Task Group 37.4,1572,Task Force 37
FSA,CAS Samuel B. Roberts,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.4,1572,Task Force 37
FSA,CAS Bazilone,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.4,1572,Task Force 37
FSA,CAS Melvin,destroyer,ship_hull_light_3,Lewis Hancock Class,,1572,Task Group 37.4,1572,Task Force 37
FSA,CAS Remey,destroyer,ship_hull_light_3,Lewis Hancock Class,,1572,Task Group 37.4,1572,Task Force 37
FSA,CAS Waller,destroyer,ship_hull_light_3,Fletcher Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Taylor,destroyer,ship_hull_light_3,Fletcher Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Beale,destroyer,ship_hull_light_3,Fletcher Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Hudson,destroyer,ship_hull_light_3,Fletcher Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Pringle,destroyer,ship_hull_light_3,Fletcher Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Philip,destroyer,ship_hull_light_3,Fletcher Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Converse,destroyer,ship_hull_light_3,Fletcher Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Henry W. Tucker,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Rogers,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Richard E. Kraus,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Joseph P. Kennedy Jr,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Rupertus,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Leonard F. Mason,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Charles H. Roan,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Fred T. Berry ,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Norris,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS McCafeery,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Harwood,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Baussell,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Ozbourn,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Robert L. Willson,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.5,1572,Task Force 37
FSA,CAS Noa,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Fiske,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Warrington,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Perry,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Witek,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Lowry,destroyer,ship_hull_light_3,Lofberg Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Lindsey,destroyer,ship_hull_light_3,Lofberg Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Heerman,destroyer,ship_hull_light_3,Fletcher Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Tolman,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS John A. Bole,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Putnam,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1572,Task Group 37.6,1572,Task Force 37
FSA,CAS Hampton Roads,carrier,ship_hull_carrier_3,Yorktown Class,,1132,Task Group 58.1,1132,Task Force 58
FSA,CAS Reprisal,carrier,ship_hull_carrier_3,Yorktown Class,,1132,Task Group 58.1,1132,Task Force 58
FSA,CAS Valley Forge,carrier,ship_hull_carrier_3,Yorktown Class,,1132,Task Group 58.1,1132,Task Force 58
FSA,CAS Ranger,carrier,ship_hull_carrier_1,Ranger Class,,1132,Task Group 58.1,1132,Task Force 58
FSA,CAS Bataan,carrier,ship_hull_carrier_conversion_ca_2,Independence Class,,1132,Task Group 58.1,1132,Task Force 58
FSA,CAS San Jacinto,carrier,ship_hull_carrier_conversion_ca_2,Independence Class,,1132,Task Group 58.1,1132,Task Force 58
FSA,CAS Colorado,battleship,ship_hull_super_heavy_1,Colorado Class,,1132,Task Group 58.2,1132,Task Force 58
FSA,CAS Maryland,battleship,ship_hull_super_heavy_1,Colorado Class,,1132,Task Group 58.2,1132,Task Force 58
FSA,CAS Texas,battleship,ship_hull_super_heavy_1,Colorado Class,,1132,Task Group 58.2,1132,Task Force 58
FSA,CAS Norfolk,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,788,Task Group 58.3,1132,Task Force 58
FSA,CAS Kansas City,heavy_cruiser,ship_hull_cruiser_1,Baltimore Class,,788,Task Group 58.3,1132,Task Force 58
FSA,CAS Canberra,heavy_cruiser,ship_hull_cruiser_3,Des Moines Class,,788,Task Group 58.3,1132,Task Force 58
FSA,CAS Bremerton,heavy_cruiser,ship_hull_cruiser_3,Des Moines Class,,788,Task Group 58.3,1132,Task Force 58
FSA,CAS Cincinnati,light_cruiser,ship_hull_cruiser_3,Worcester Class,,788,Task Group 58.3,1132,Task Force 58
FSA,CAS Savannah,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.3,1132,Task Force 58
FSA,CAS Trenton,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.3,1132,Task Force 58
FSA,CAS New Orleans,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.3,1132,Task Force 58
FSA,CAS Duluth,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.4,1132,Task Force 58
FSA,CAS Oklahoma City,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.4,1132,Task Force 58
FSA,CAS Little rock,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.4,1132,Task Force 58
FSA,CAS Toledo,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.4,1132,Task Force 58
FSA,CAS Sprotson,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.4,1132,Task Force 58
FSA,CAS Memphis,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.4,1132,Task Force 58
FSA,CAS Wilmington,light_cruiser,ship_hull_cruiser_2,Cleveland Class,,788,Task Group 58.4,1132,Task Force 58
FSA,CAS Lewis Hancock,destroyer,ship_hull_light_3,Lewis Hancock Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Marshall,destroyer,ship_hull_light_3,Lewis Hancock Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS McGowan,destroyer,ship_hull_light_3,Lewis Hancock Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Stockham,destroyer,ship_hull_light_3,Lewis Hancock Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Ault,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Wallace L. Wind,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Borie,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Collett,destroyer,ship_hull_light_3,Allen M.Sumner Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Lofberg,destroyer,ship_hull_light_3,Lofberg Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS John W. Thomason,destroyer,ship_hull_light_3,Lofberg Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Buck,destroyer,ship_hull_light_3,Lofberg Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Henley,destroyer,ship_hull_light_3,Lofberg Class,,1132,Task Group 58.5,1132,Task Force 58
FSA,CAS Gwin,destroyer,ship_hull_light_3,Lofberg Class,,10337,Task Group 24.1,10337,Task Force 24
FSA,CAS Douglas H. Fox,destroyer,ship_hull_light_3,Lofberg Class,,10337,Task Group 24.1,10337,Task Force 24
FSA,CAS Stormes,destroyer,ship_hull_light_3,Lofberg Class,,10337,Task Group 24.1,10337,Task Force 24
FSA,CAS Robert K. Huntington,destroyer,ship_hull_light_3,Lofberg Class,,10337,Task Group 24.1,10337,Task Force 24
FSA,CAS Bristol,destroyer,ship_hull_light_3,Lofberg Class,,10337,Task Group 24.1,10337,Task Force 24
FSA,CAS Forest Royal,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,10337,Task Group 24.1,10337,Task Force 24
FSA,CAS Hawkins,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,10337,Task Group 24.1,10337,Task Force 24
FSA,CAS Stribling,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,10337,Task Group 24.2,10337,Task Force 24
FSA,CAS Brownson,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,10337,Task Group 24.2,10337,Task Force 24
FSA,CAS Arnold J. Isbel,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,10337,Task Group 24.2,10337,Task Force 24
FSA,CAS Fechteler,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,10337,Task Group 24.2,10337,Task Force 24
FSA,CAS Damato,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,10337,Task Group 24.2,10337,Task Force 24
FSA,CAS Dunkan,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,10337,Task Group 24.2,10337,Task Force 24
FSA,CAS Burns,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Izard,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Killen,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Hart,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Ingersoll,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Agerholm,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Timmerman,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Myles C. Fox,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Evveret F. Larson,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Goodrich,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Hanson,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Herbert J. Thomas ,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.1,788,Task Force 38
FSA,CAS Mertz,destroyer,ship_hull_light_3,Lewis Hancock Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Irwin,destroyer,ship_hull_light_3,Lewis Hancock Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Preston,destroyer,ship_hull_light_3,Lewis Hancock Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Benham,destroyer,ship_hull_light_3,Lewis Hancock Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Little,destroyer,ship_hull_light_3,Lewis Hancock Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Rooks,destroyer,ship_hull_light_3,Lewis Hancock Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Turner,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.2,788,Task Force 38
FSA,"CAS Charles P, Cecil",destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS George K. MacKenzie,destroyer,ship_hull_light_3,Samuel B. Roberts Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Murray,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS William D Poter,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Bell,destroyer,ship_hull_light_3,Fletcher Class,,788,Task Group 38.2,788,Task Force 38
FSA,CAS Halsey Pawell,submarine,ship_hull_submarine_3,Tench Class,,1572,Task Group 5.1,1572,Task Force 5
FSA,CAS Tiburon,submarine,ship_hull_submarine_3,Tench Class,,1572,Task Group 5.1,1572,Task Force 5
FSA,CAS Odax,submarine,ship_hull_submarine_3,Tench Class,,1572,Task Group 5.1,1572,Task Force 5
FSA,CAS Pomodon,submarine,ship_hull_submarine_3,Tench Class,,1572,Task Group 5.1,1572,Task Force 5
FSA,CAS Corsair,submarine,ship_hull_submarine_3,Tench Class,,1572,Task Group 5.1,1572,Task Force 5
FSA,CAS Grampus,submarine,ship_hull_submarine_3,Tench Class,,1572,Task Group 5.1,1572,Task Force 5
FSA,CAS Apogon,submarine,ship_hull_submarine_2,Gato Class,,1572,Task Group 5.1,1572,Task Force 5
FSA,CAS Barbel,submarine,ship_hull_submarine_2,Gato Class,,1572,Task Group 5.1,1572,Task Force 5
GER,Ulrich von Hutten,battleship,ship_GER_hull_super_heavy_1,Ulrich von Hutten Class,yes,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Bismarck,battleship,ship_hull_heavy_1,Bismarck Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Tirpitz,battleship,ship_hull_heavy_1,Bismarck Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Derfflinger,battleship,ship_hull_heavy_1,Derfflinger Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Hindenburg,battleship,ship_hull_heavy_1,Derfflinger Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Z83,destroyer,ship_hull_light_3,Z69 Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Z84,destroyer,ship_hull_light_3,Z69 Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Z85,destroyer,ship_hull_light_3,Z69 Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Z86,destroyer,ship_hull_light_3,Z69 Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Z87,destroyer,ship_hull_light_3,Z69 Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Z88,destroyer,ship_hull_light_3,Z69 Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Z89,destroyer,ship_hull_light_3,Z69 Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Z90,destroyer,ship_hull_light_3,Z69 Class,,241,I. Schlachtschiff Geschwader,241,Hochseeflotte
GER,Deutschland,heavy_cruiser,ship_hull_cruiser_panzerschiff,Deutschland Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Admiral Scheer,heavy_cruiser,ship_hull_cruiser_panzerschiff,Deutschland Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Admiral Graf Spee,heavy_cruiser,ship_hull_cruiser_panzerschiff,Deutschland Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Prinz Eugen,heavy_cruiser,ship_hull_cruiser_2,Admiral Hipper Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Seydlitz,heavy_cruiser,ship_hull_cruiser_2,Admiral Hipper Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Lützow,heavy_cruiser,ship_hull_cruiser_2,Admiral Hipper Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Z75,destroyer,ship_hull_light_3,Z69 Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Z76,destroyer,ship_hull_light_3,Z69 Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Z77,destroyer,ship_hull_light_3,Z69 Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Z78,destroyer,ship_hull_light_3,Z69 Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Z79,destroyer,ship_hull_light_3,Z69 Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Z80,destroyer,ship_hull_light_3,Z69 Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Z81,destroyer,ship_hull_light_3,Z69 Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Z82,destroyer,ship_hull_light_3,Z69 Class,,241,I. Kreuzer Geschwader,241,Hochseeflotte
GER,Augusta,light_cruiser,ship_hull_cruiser_2,Augusta Class,,6332,II. Kreuzer Geschwader,241,Hochseeflotte
GER,Victoria,light_cruiser,ship_hull_cruiser_2,Augusta Class,,6332,II. Kreuzer Geschwader,241,Hochseeflotte
GER,Bielefeld,light_cruiser,ship_hull_cruiser_2,Bielefeld Class,,6332,II. Kreuzer Geschwader,241,Hochseeflotte
GER,Bonn,light_cruiser,ship_hull_cruiser_2,Bielefeld Class,,6332,II. Kreuzer Geschwader,241,Hochseeflotte
GER,Emden,light_cruiser,ship_hull_cruiser_1,Emden Class,,6332,II. Kreuzer Geschwader,241,Hochseeflotte
GER,Leipzig,light_cruiser,ship_hull_cruiser_1,Leipzig Class,,6332,II. Kreuzer Geschwader,241,Hochseeflotte
GER,Nürnberg,light_cruiser,ship_hull_cruiser_1,Leipzig Class,,6332,II. Kreuzer Geschwader,241,Hochseeflotte
GER,Arcona,light_cruiser,ship_hull_cruiser_scout_cruiser,Arcona Class,,241,IV. Kreuzer Geschwader,241,Hochseeflotte
GER,Gazelle,light_cruiser,ship_hull_cruiser_scout_cruiser,Arcona Class,,241,IV. Kreuzer Geschwader,241,Hochseeflotte
GER,Vineta,light_cruiser,ship_hull_cruiser_scout_cruiser,Arcona Class,,241,IV. Kreuzer Geschwader,241,Hochseeflotte
GER,Z35,destroyer,ship_hull_light_3,Z35 Class,,241,I. Zerstörer Geschwader,241,Hochseeflotte
GER,Z37,destroyer,ship_hull_light_3,Z35 Class,,241,I. Zerstörer Geschwader,241,Hochseeflotte
GER,Z38,destroyer,ship_hull_light_3,Z35 Class,,241,I. Zerstörer Geschwader,241,Hochseeflotte
GER,Z43,destroyer,ship_hull_light_3,Z35 Class,,241,I. Zerstörer Geschwader,241,Hochseeflotte
GER,Z44,destroyer,ship_hull_light_3,Z35 Class,,241,I. Zerstörer Geschwader,241,Hochseeflotte
GER,Z45,destroyer,ship_hull_light_3,Z35 Class,,241,I. Zerstörer Geschwader,241,Hochseeflotte
GER,Z69,destroyer,ship_hull_light_3,Z69 Class,,241,II. Zerstörer Geschwader,241,Hochseeflotte
GER,Z70,destroyer,ship_hull_light_3,Z69 Class,,241,II. Zerstörer Geschwader,241,Hochseeflotte
GER,Z71,destroyer,ship_hull_light_3,Z69 Class,,241,II. Zerstörer Geschwader,241,Hochseeflotte
GER,Z72,destroyer,ship_hull_light_3,Z69 Class,,241,II. Zerstörer Geschwader,241,Hochseeflotte
GER,Z73,destroyer,ship_hull_light_3,Z69 Class,,241,II. Zerstörer Geschwader,241,Hochseeflotte
GER,Z74,destroyer,ship_hull_light_3,Z69 Class,,241,II. Zerstörer Geschwader,241,Hochseeflotte
GER,Friedrich der Grose,battleship,ship_hull_super_heavy_1,Friedrich der Grose Class,,6332,II. Schlachtschiff Geschwader,241,Ostseeflotte
